ID,Transcript,Turn,Speaker,Sentence,TalkMove_truth
371,TalkBack.Year1.Benson.Fall.121019.xlsx,187,T,Once you get all your facts sorted out then you could find the answers to them and you add them all together,
372,TalkBack.Year1.Benson.Fall.121019.xlsx,187,T,What is 3 times 1,Pressing for Accuracy
374,TalkBack.Year1.Benson.Fall.121019.xlsx,189,T,3 times 1 is 3 and I have two extra zeros on the end of that 73,Revoicing
375,TalkBack.Year1.Benson.Fall.121019.xlsx,189,T,What is 3 times 7,Pressing for Accuracy
378,TalkBack.Year1.Benson.Fall.121019.xlsx,192,T,Along with an extra zero,
379,TalkBack.Year1.Benson.Fall.121019.xlsx,192,T,10 times 4,
381,TalkBack.Year1.Benson.Fall.121019.xlsx,194,T,7 times 4,Pressing for Accuracy
383,TalkBack.Year1.Benson.Fall.121019.xlsx,196,T,Add them all together making sure all of your columns are appropriately lined up,
384,TalkBack.Year1.Benson.Fall.121019.xlsx,196,T,I have a feeling youre going to get a very common answer with your,
386,TalkBack.Year1.Benson.Fall.121019.xlsx,198,T,again,
388,TalkBack.Year1.Benson.Fall.121019.xlsx,200,T,Do these two things match,Pressing for Accuracy
390,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,You did was effective,
391,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Okay,
392,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Youre going to practice trying the partial product,
393,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,It does not matter what order you do them in as long as all values get multiplied times each other,
394,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Never going straight across,
395,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,We dont break 80 and 7 into Looks like this,
396,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Beside each other because thats part of your number,
397,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Just think about  Okay,Keeping Everyone Together
398,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Try it,
399,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,If you get stuck imagine what youre doing thousands of numbers and we come look over here to  how they did it,
400,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Have at it,
401,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,This is on your own,
402,TalkBack.Year1.Benson.Fall.121019.xlsx,202,T,Okay,
403,TalkBack.Year1.Benson.Fall.121019.xlsx,203,T,Yes you may have your snacks,
405,TalkBack.Year1.Benson.Spring.011320.xlsx,1,T,All right,
406,TalkBack.Year1.Benson.Spring.011320.xlsx,1,T,Who did the fractions for 15,Keeping Everyone Together
407,TalkBack.Year1.Benson.Spring.011320.xlsx,2,T,Liam tell me what you came up with,Pressing for Accuracy
409,TalkBack.Year1.Benson.Spring.011320.xlsx,4,T,Howd you figure those out,Pressing for Accuracy
410,TalkBack.Year1.Benson.Spring.011320.xlsx,4,T,What did you do,Pressing for Accuracy
412,TalkBack.Year1.Benson.Spring.011320.xlsx,6,T,You added,Keeping Everyone Together
414,TalkBack.Year1.Benson.Spring.011320.xlsx,8,T,So you added on the top,
415,TalkBack.Year1.Benson.Spring.011320.xlsx,8,T,What did you do on the bottom,Pressing for Accuracy
417,TalkBack.Year1.Benson.Spring.011320.xlsx,10,T,You counted by 5,Revoicing
418,TalkBack.Year1.Benson.Spring.011320.xlsx,10,T,Bryce can you restate what you just heard Liam say,Keeping Everyone Together
419,TalkBack.Year1.Benson.Spring.011320.xlsx,10,T,What did he do to get 210 and 315,Getting Students to Relate to Another's Ideas
421,TalkBack.Year1.Benson.Spring.011320.xlsx,12,T,He added what,Getting Students to Relate to Another's Ideas
423,TalkBack.Year1.Benson.Spring.011320.xlsx,14,T,You didnt hear him,Keeping Everyone Together
424,TalkBack.Year1.Benson.Spring.011320.xlsx,14,T,Liam will you please tell Bryce what you just said,Keeping Everyone Together
425,TalkBack.Year1.Benson.Spring.011320.xlsx,15,T,I said that I did it 1  1  1 and then I did,Revoicing
426,TalkBack.Year1.Benson.Spring.011320.xlsx,16,T,Does that make sense to you how he would get those,Getting Students to Relate to Another's Ideas
427,TalkBack.Year1.Benson.Spring.011320.xlsx,16,T,Adding ones at the top but counting by fives at the bottom,Keeping Everyone Together
429,TalkBack.Year1.Benson.Spring.011320.xlsx,18,T,That makes sense to you,Getting Students to Relate to Another's Ideas
430,TalkBack.Year1.Benson.Spring.011320.xlsx,18,T,Katie does that make sense to you,Getting Students to Relate to Another's Ideas
432,TalkBack.Year1.Benson.Spring.011320.xlsx,20,T,Will that work with all fractions,Keeping Everyone Together
434,TalkBack.Year1.Benson.Spring.011320.xlsx,22,T,Why does it work when we have a one at the top,Pressing for Reasoning
436,TalkBack.Year1.Benson.Spring.011320.xlsx,24,T,What did you say Maddox,Keeping Everyone Together
438,TalkBack.Year1.Benson.Spring.011320.xlsx,26,T,Ones a factor of everything,Restating
439,TalkBack.Year1.Benson.Spring.011320.xlsx,26,T,So you can add this one all the time,
440,TalkBack.Year1.Benson.Spring.011320.xlsx,26,T,Did anyone do 24 as their pink problem,Keeping Everyone Together
441,TalkBack.Year1.Benson.Spring.011320.xlsx,26,T,Okay Stephan,Keeping Everyone Together
444,TalkBack.Year1.Benson.Spring.011320.xlsx,28,T,So there was another one that you got because you had to do two for each,
445,TalkBack.Year1.Benson.Spring.011320.xlsx,28,T,Did you get another one,Keeping Everyone Together
448,TalkBack.Year1.Benson.Spring.011320.xlsx,30,T,Hi,
449,TalkBack.Year1.Benson.Spring.011320.xlsx,31,T,I cant find my new  Where would they be,
450,TalkBack.Year1.Benson.Spring.011320.xlsx,32,T,I put mine up on shelf but I dont know,
451,TalkBack.Year1.Benson.Spring.011320.xlsx,33,T,I checked every one,
452,TalkBack.Year1.Benson.Spring.011320.xlsx,34,T,Are they up on the top of the shelf out here,
453,TalkBack.Year1.Benson.Spring.011320.xlsx,35,T,Thank you,
454,TalkBack.Year1.Benson.Spring.011320.xlsx,36,T,Youre welcome,
455,TalkBack.Year1.Benson.Spring.011320.xlsx,36,T,So Stephan said I multiplied 2 x 2 to get 4 and 4 x 2 to get 8,
456,TalkBack.Year1.Benson.Spring.011320.xlsx,36,T,What did you hear him say about how to get 612,Getting Students to Relate to Another's Ideas
457,TalkBack.Year1.Benson.Spring.011320.xlsx,36,T,Avery what did you hear Stephan say for him to go from 24 to get to 612,Getting Students to Relate to Another's Ideas
458,TalkBack.Year1.Benson.Spring.011320.xlsx,36,T,He started here,
460,TalkBack.Year1.Benson.Spring.011320.xlsx,38,T,Two times,Pressing for Accuracy
462,TalkBack.Year1.Benson.Spring.011320.xlsx,40,T,What would you multiply 2 by to get 6,Pressing for Accuracy
464,TalkBack.Year1.Benson.Spring.011320.xlsx,42,T,2 x 4 is 8,Revoicing
467,TalkBack.Year1.Benson.Spring.011320.xlsx,44,T,There you go,
468,TalkBack.Year1.Benson.Spring.011320.xlsx,44,T,What did he multiply 4 by to get 12,Getting Students to Relate to Another's Ideas
469,TalkBack.Year1.Benson.Spring.011320.xlsx,44,T,Also,
471,TalkBack.Year1.Benson.Spring.011320.xlsx,46,T,Also 3,Revoicing
472,TalkBack.Year1.Benson.Spring.011320.xlsx,46,T,Remember that when youre making an equivalent fraction if youre multiplying the top number and the bottom number by the same thing,
473,TalkBack.Year1.Benson.Spring.011320.xlsx,46,T,So 3 on the bottom 3 on the top,
474,TalkBack.Year1.Benson.Spring.011320.xlsx,46,T,Youre going to get an equivalent fraction,
475,TalkBack.Year1.Benson.Spring.011320.xlsx,46,T,Who did 23 as theirs,Keeping Everyone Together
476,TalkBack.Year1.Benson.Spring.011320.xlsx,46,T,The pink problem,Keeping Everyone Together
477,TalkBack.Year1.Benson.Spring.011320.xlsx,46,T,Bryce whatd you end up doing,Pressing for Accuracy
479,TalkBack.Year1.Benson.Spring.011320.xlsx,48,T,You did multiples,Keeping Everyone Together
480,TalkBack.Year1.Benson.Spring.011320.xlsx,48,T,So you did multiples of 2,Keeping Everyone Together
482,TalkBack.Year1.Benson.Spring.011320.xlsx,50,T,So when you started listing your multiples you need 2 4 6,Keeping Everyone Together
484,TalkBack.Year1.Benson.Spring.011320.xlsx,52,T,Okay,
485,TalkBack.Year1.Benson.Spring.011320.xlsx,52,T,Ryder can you tell me how that makes sense to you,Getting Students to Relate to Another's Ideas
486,TalkBack.Year1.Benson.Spring.011320.xlsx,52,T,Why did Bryce do multiples,Getting Students to Relate to Another's Ideas
489,TalkBack.Year1.Benson.Spring.011320.xlsx,54,T,Okay,
490,TalkBack.Year1.Benson.Spring.011320.xlsx,54,T,Any other suggestions on how that could work,Pressing for Accuracy
491,TalkBack.Year1.Benson.Spring.011320.xlsx,54,T,Who did 410,Keeping Everyone Together
492,TalkBack.Year1.Benson.Spring.011320.xlsx,54,T,Its a green one,
493,TalkBack.Year1.Benson.Spring.011320.xlsx,54,T,Taylor whatd you get as equivalent,Pressing for Accuracy
495,TalkBack.Year1.Benson.Spring.011320.xlsx,56,T,Okay,
496,TalkBack.Year1.Benson.Spring.011320.xlsx,56,T,Did you do another one,Keeping Everyone Together
497,TalkBack.Year1.Benson.Spring.011320.xlsx,56,T,You just did one,Keeping Everyone Together
498,TalkBack.Year1.Benson.Spring.011320.xlsx,56,T,How did you get 820,Pressing for Accuracy
500,TalkBack.Year1.Benson.Spring.011320.xlsx,58,T,All right,
501,TalkBack.Year1.Benson.Spring.011320.xlsx,58,T,Could you add on and do the next multiple for 410,Pressing for Accuracy
502,TalkBack.Year1.Benson.Spring.011320.xlsx,58,T,Jamie,Keeping Everyone Together
504,TalkBack.Year1.Benson.Spring.011320.xlsx,60,T,There you go,
505,TalkBack.Year1.Benson.Spring.011320.xlsx,60,T,Good job,
506,TalkBack.Year1.Benson.Spring.011320.xlsx,60,T,So he did multiples times 2,
507,TalkBack.Year1.Benson.Spring.011320.xlsx,60,T,You can do the multiples times 3,
508,TalkBack.Year1.Benson.Spring.011320.xlsx,60,T,Great,
509,TalkBack.Year1.Benson.Spring.011320.xlsx,60,T,Anyone do 312,Keeping Everyone Together
510,TalkBack.Year1.Benson.Spring.011320.xlsx,60,T,Rob whatd you get,Pressing for Accuracy
512,TalkBack.Year1.Benson.Spring.011320.xlsx,62,T,Okay,
513,TalkBack.Year1.Benson.Spring.011320.xlsx,62,T,So 624,Pressing for Accuracy
515,TalkBack.Year1.Benson.Spring.011320.xlsx,64,T,So just doing the number,
517,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,Okay Ill send her down in just a little bit,
518,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,Her down not him down,
519,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,Your books here,
520,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,But wait till were done okay,Keeping Everyone Together
521,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,So you did the top number and bottom number times 2 here and times 4 here,
522,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,So you skipped the most parts which is totally fine,
523,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,Anyone do 810,Keeping Everyone Together
524,TalkBack.Year1.Benson.Spring.011320.xlsx,66,T,Caleb talk to me,
526,TalkBack.Year1.Benson.Spring.011320.xlsx,68,T,You did what,
529,TalkBack.Year1.Benson.Spring.011320.xlsx,70,T,You were doing the one below,
531,TalkBack.Year1.Benson.Spring.011320.xlsx,72,T,1620 tell me how you got that,Pressing for Accuracy
535,TalkBack.Year1.Benson.Spring.011320.xlsx,74,T,Explain that one,
537,TalkBack.Year1.Benson.Spring.011320.xlsx,76,T,All right,
538,TalkBack.Year1.Benson.Spring.011320.xlsx,76,T,Jade did you do 68,Keeping Everyone Together
541,TalkBack.Year1.Benson.Spring.011320.xlsx,78,T,Explain please,Pressing for Accuracy
543,TalkBack.Year1.Benson.Spring.011320.xlsx,80,T,What is that called when youre using your multiplication chart to help you,Pressing for Accuracy
545,TalkBack.Year1.Benson.Spring.011320.xlsx,82,T,You found the,Pressing for Accuracy
547,TalkBack.Year1.Benson.Spring.011320.xlsx,84,T,Theyre called products when you multiply numbers together but when were listing in order the products are the problem,Revoicing
548,TalkBack.Year1.Benson.Spring.011320.xlsx,84,T,What are those called,Pressing for Accuracy
549,TalkBack.Year1.Benson.Spring.011320.xlsx,84,T,Look up there on your poster,
550,TalkBack.Year1.Benson.Spring.011320.xlsx,84,T,See if that helps you,
551,TalkBack.Year1.Benson.Spring.011320.xlsx,84,T,Making your numbers bigger,
553,TalkBack.Year1.Benson.Spring.011320.xlsx,86,T,Multiples,Restating
554,TalkBack.Year1.Benson.Spring.011320.xlsx,86,T,You found multiples,
555,TalkBack.Year1.Benson.Spring.011320.xlsx,86,T,What was another equivalent fraction,Pressing for Accuracy
557,TalkBack.Year1.Benson.Spring.011320.xlsx,88,T,Okay,
558,TalkBack.Year1.Benson.Spring.011320.xlsx,88,T,Maddox,Keeping Everyone Together
560,TalkBack.Year1.Benson.Spring.011320.xlsx,90,T,You got one here,Keeping Everyone Together
562,TalkBack.Year1.Benson.Spring.011320.xlsx,92,T,What,
564,TalkBack.Year1.Benson.Spring.011320.xlsx,94,T,Oh you were going for a different one,Keeping Everyone Together
566,TalkBack.Year1.Benson.Spring.011320.xlsx,96,T,Okay can we move forward,Keeping Everyone Together
567,TalkBack.Year1.Benson.Spring.011320.xlsx,96,T,Did you do 25100 at all,Keeping Everyone Together
568,TalkBack.Year1.Benson.Spring.011320.xlsx,96,T,No,Keeping Everyone Together
569,TalkBack.Year1.Benson.Spring.011320.xlsx,96,T,Katie whatd you get for 25100,Pressing for Accuracy
572,TalkBack.Year1.Benson.Spring.011320.xlsx,98,T,Howd you do those,Pressing for Accuracy
577,TalkBack.Year1.Benson.Spring.011320.xlsx,100,T,Okay excellent,
578,TalkBack.Year1.Benson.Spring.011320.xlsx,100,T,Anyone do 16100,Keeping Everyone Together
579,TalkBack.Year1.Benson.Spring.011320.xlsx,100,T,Nobody at this middle table did any math,Keeping Everyone Together
581,TalkBack.Year1.Benson.Spring.011320.xlsx,102,T,Jamie did one,
582,TalkBack.Year1.Benson.Spring.011320.xlsx,102,T,Anyone at this middle table do any math here,Keeping Everyone Together
584,TalkBack.Year1.Benson.Spring.011320.xlsx,104,T,I havent heard from you,
585,TalkBack.Year1.Benson.Spring.011320.xlsx,104,T,All right Caleb tell me what you did,Pressing for Accuracy
587,TalkBack.Year1.Benson.Spring.011320.xlsx,106,T,Why did you do that,Pressing for Reasoning
591,TalkBack.Year1.Benson.Spring.011320.xlsx,108,T,You have another one,Keeping Everyone Together
595,TalkBack.Year1.Benson.Spring.011320.xlsx,110,T,Excellent,
596,TalkBack.Year1.Benson.Spring.011320.xlsx,110,T,Did anyone reduce this down to a smaller fraction,Keeping Everyone Together
599,TalkBack.Year1.Benson.Spring.011320.xlsx,112,T,Oh hi,
600,TalkBack.Year1.Benson.Spring.011320.xlsx,112,T,I dont want math,
601,TalkBack.Year1.Benson.Spring.011320.xlsx,112,T,Where did that come from,
602,TalkBack.Year1.Benson.Spring.011320.xlsx,113,T,Jeez sorry,
603,TalkBack.Year1.Benson.Spring.011320.xlsx,113,T,Well thats crazy,
604,TalkBack.Year1.Benson.Spring.011320.xlsx,114,T,Technology went a little crazy with me this morning sorry guys,
605,TalkBack.Year1.Benson.Spring.011320.xlsx,115,T,Well its showing up weird isnt it,
606,TalkBack.Year1.Benson.Spring.011320.xlsx,115,T,Its not in my Google Docs this is a Google Doc,
607,TalkBack.Year1.Benson.Spring.011320.xlsx,115,T,Anyway lets try this again,
608,TalkBack.Year1.Benson.Spring.011320.xlsx,115,T,Did anyone reduce that fraction down,Keeping Everyone Together
609,TalkBack.Year1.Benson.Spring.011320.xlsx,115,T,If we have 6100 is there a smaller portion that could,
610,TalkBack.Year1.Benson.Spring.011320.xlsx,116,T,What do you think Sophie,Pressing for Accuracy
612,TalkBack.Year1.Benson.Spring.011320.xlsx,117,T,610,Restating
613,TalkBack.Year1.Benson.Spring.011320.xlsx,117,T,Think of your place value tens and hundreds that we were looking at,
614,TalkBack.Year1.Benson.Spring.011320.xlsx,117,T,If you colored in 60 little cubes out of the 100 how many of those would be tenths,Pressing for Accuracy
616,TalkBack.Year1.Benson.Spring.011320.xlsx,119,T,Six of them,Revoicing
617,TalkBack.Year1.Benson.Spring.011320.xlsx,119,T,Theres another way when you have big fractions like this a lot of times you can make them smaller versions or they call it reducing your fraction okay,Keeping Everyone Together
618,TalkBack.Year1.Benson.Spring.011320.xlsx,119,T,Any questions on that,Keeping Everyone Together
619,TalkBack.Year1.Benson.Spring.011320.xlsx,119,T,Katie,Keeping Everyone Together
621,TalkBack.Year1.Benson.Spring.011320.xlsx,121,T,What,Keeping Everyone Together
623,TalkBack.Year1.Benson.Spring.011320.xlsx,123,T,Yes so that would be making it grow bigger,
625,TalkBack.Year1.Benson.Spring.011320.xlsx,125,T,All right how many of you used your faction circles to help you figure out what piece the third would be if you had three of them,Keeping Everyone Together
627,TalkBack.Year1.Benson.Spring.011320.xlsx,127,T,Show me,
628,TalkBack.Year1.Benson.Spring.011320.xlsx,127,T,Show me on your fraction circle what that would be,
630,TalkBack.Year1.Benson.Spring.011320.xlsx,129,T,Okay the problem says take out your fraction several pieces sort them into colors,
631,TalkBack.Year1.Benson.Spring.011320.xlsx,129,T,If one light blue is a third what one piece would be the whole,Pressing for Accuracy
632,TalkBack.Year1.Benson.Spring.011320.xlsx,129,T,How many blue pieces would I need to make the whole thing,Pressing for Accuracy
633,TalkBack.Year1.Benson.Spring.011320.xlsx,129,T,I see Alice showing me three fingers I see Katie showing me three fingers,
634,TalkBack.Year1.Benson.Spring.011320.xlsx,129,T,If this one is one of the third this would be two thirds that would be three thirds,
635,TalkBack.Year1.Benson.Spring.011320.xlsx,129,T,What shape is that,Pressing for Accuracy
637,TalkBack.Year1.Benson.Spring.011320.xlsx,131,T,Its a halfcircle,Revoicing
638,TalkBack.Year1.Benson.Spring.011320.xlsx,131,T,What color is our half circle,Pressing for Accuracy
